voltage,current_mA
0.08238674,20.0
0.08238734,20.0
0.08238554,20.0
0.08238554,20.0
0.08238495,20.0
0.08238734,20.0
0.08238615,20.0
0.08238674,20.0
0.08238674,20.0
0.08238793,20.0
0.08238674,20.0
0.08238793,20.0
0.08238734,20.0
0.08238734,20.0
0.08238793,20.0
0.08238734,20.0
0.08238793,20.0
0.08238674,20.0
0.08238734,20.0
0.08238674,20.0
0.08238793,20.0
0.08238734,20.0
0.08238734,20.0
0.08238734,20.0
0.08238793,20.0
0.08238615,20.0
0.08238615,20.0
0.08238674,20.0
0.08238734,20.0
0.08238674,20.0
0.08238615,20.0
0.08238615,20.0
0.08238734,20.0
0.08238615,20.0
0.08238615,20.0
0.08238674,20.0
0.08238674,20.0
0.08238615,20.0
0.08238674,20.0
0.08238674,20.0
